att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,class
5.076372,4.355518,1.855304,3.172863,1.799133,1.002936,-0.452321,-0.616643,1.700066,-0.584829,0.085817,0.674157,1.661121,1.287054,1.544378,-0.716761,1.470337,3.077672,0.950836,2.505312,6.256597,0
-0.198493,0.001725,-0.614274,-0.487061,-0.266194,0.070875,-1.298854,-0.339124,1.64158,2.924654,1.299093,5.582698,3.274981,4.295027,6.685736,4.031997,2.745067,1.280925,-0.980991,1.231095,-0.915639,0
3.313092,2.960806,0.642175,0.920595,2.910498,-1.055129,0.302254,-0.105559,0.385266,1.89912,0.391713,-0.387484,-1.83707,0.948081,2.229305,3.215289,4.889785,5.075207,0.353526,3.356819,5.189249,2
3.311268,2.19077,0.400728,1.331259,2.449716,0.419152,0.049669,0.67355,-0.2878,-1.543794,1.579918,0.853526,0.46788,1.681792,0.985567,3.379026,3.392679,3.402349,0.402797,5.194949,3.814093,2
5.954578,2.456506,1.975116,0.476468,4.157955,1.559483,1.678637,-0.545966,-1.091003,1.860052,1.107716,1.004675,1.83075,-0.16636,3.816708,0.831655,3.102199,2.882221,1.62328,3.745083,4.310774,2
6.167658,4.768131,3.602044,1.970769,3.498518,0.701975,0.076238,-1.150681,-0.825096,-1.25712,0.637904,0.074896,-0.736276,0.637855,0.830962,1.237619,-0.114818,3.948603,-0.718203,5.149616,3.063862,2
5.016474,3.171857,1.625296,-0.255311,2.755678,2.510441,-0.460886,1.541181,1.379544,-1.847064,-1.274119,-0.210215,-0.220656,1.219635,0.615557,0.165976,3.408877,2.387975,1.78491,5.711697,5.357569,2
2.720587,1.42051,0.714926,-0.800291,4.279973,0.180175,0.659391,0.205845,-1.272267,0.025439,-0.355514,-0.432392,2.154487,1.36749,2.620719,5.095644,6.413816,5.674602,0.291749,2.686245,2.641867,1
1.362905,1.779564,1.331004,-0.058342,1.256482,-0.111564,-1.007623,1.312008,0.329074,0.776922,0.498112,2.738771,4.979746,2.679014,2.992125,3.864734,2.983296,2.966882,-0.418635,0.874419,-0.554473,1
2.252555,1.709411,-1.550982,1.497749,4.91229,0.491588,1.06309,-0.49201,-0.312768,0.288427,-0.97841,0.595272,3.295428,2.502116,5.103254,3.347303,1.145525,4.171594,0.636055,1.854842,2.811734,1
0.877178,-1.08967,1.396978,-1.006774,-0.880407,0.005955,-0.672112,-1.088496,0.644477,1.161369,2.22881,3.671117,5.230519,6.02977,4.520135,3.199869,3.037896,2.192696,0.830156,-0.738417,0.340325,1
3.415089,1.148081,-0.402092,0.502456,2.382827,0.975227,-0.754784,-0.584964,0.169832,1.530263,1.928907,-0.01008,3.139076,1.002054,1.205943,3.741803,7.048463,7.505411,-0.663889,3.886878,3.454178,2
2.87754,4.334333,2.758386,2.938425,0.737145,0.326081,-1.519669,-0.725589,-0.327003,2.308698,0.594056,2.425607,1.622663,-0.474661,0.03789,2.259325,1.510729,2.715765,3.660177,1.518102,2.381994,0
4.467062,3.671973,2.992962,3.20018,2.001402,1.020995,0.335369,-1.524415,1.353649,1.506024,-0.006819,1.472909,0.196139,0.198228,0.54612,1.73829,1.402051,1.806177,1.687129,3.782118,4.649696,0
3.572184,2.67683,1.892153,-0.021576,3.146818,-0.584244,1.598171,0.543251,-1.345027,0.244288,0.359873,1.434644,3.05938,2.322072,1.660824,1.692129,1.027792,1.034638,1.842494,2.557014,2.992438,0
2.514862,1.412339,3.265604,2.121417,1.419119,0.752629,-1.285533,-1.606869,0.120542,1.574311,1.39368,1.249385,1.731187,4.084163,2.573311,0.19415,0.327821,2.396729,0.854525,4.415379,3.556103,0
1.730191,-0.702664,2.239674,0.563606,5.003834,-0.545487,1.276002,0.97299,1.159466,2.294933,0.666671,-0.311128,3.4144,1.564602,2.919304,3.394396,5.126236,5.036502,0.038036,3.248599,2.09066,1
-0.825141,1.310249,0.425638,1.589615,0.082161,-2.662794,0.474125,0.311083,-0.155951,2.198616,1.862206,3.154023,3.848684,6.277869,4.990285,4.05758,3.00679,0.936118,1.021773,2.129172,1.579394,0
7.119453,5.308276,3.921585,2.188388,3.042244,1.084923,-0.271687,-0.843345,0.668515,0.037739,0.659902,0.08414,0.455949,0.924028,0.067092,3.90294,1.918145,3.201349,2.461679,2.443326,4.662679,2
3.798528,5.661615,1.901516,5.210535,3.30876,0.850446,0.138737,1.324379,-0.071912,-0.440025,0.712267,0.557011,1.968354,0.637059,0.763366,-1.085198,0.506184,0.918372,2.299205,3.624595,5.197636,2
1.565523,0.594526,0.689944,0.124352,3.182291,1.145466,0.699414,0.705227,0.836714,3.001173,3.519197,1.95569,3.815162,3.436411,5.742545,3.396044,3.866363,3.779217,-0.671079,2.477179,0.617674,1
1.483861,1.148085,1.153737,0.620017,5.347488,-0.065491,-0.722571,0.70018,1.982979,-1.13868,1.846125,1.566336,2.021789,2.423041,2.661574,4.619234,4.510729,5.516821,-1.494183,2.557949,2.585679,1
4.991285,2.485172,1.939257,1.967715,1.374587,0.41851,0.750043,0.207774,0.821242,-0.217578,0.673696,1.346762,3.44065,2.609341,-1.481949,1.326478,1.075234,3.477714,2.225824,3.773769,3.501746,0
1.004509,-0.141858,-0.329458,-0.125297,2.378265,1.662242,0.645591,-0.295955,1.076696,0.955829,2.927491,2.534242,2.745496,3.097192,5.822143,4.033718,4.110477,3.680531,1.592831,1.902693,2.599416,1
5.666241,5.629129,5.226735,3.710256,3.121958,1.04846,-0.403369,-2.008686,-1.040518,-0.649748,-0.680843,0.032887,1.134058,-0.551025,-0.657375,0.928009,0.795149,1.252448,2.114316,5.071701,4.997765,0
3.204889,1.957952,1.659488,0.456425,1.637548,0.516612,-0.802544,0.835087,0.432084,1.931932,1.639934,2.114681,2.276689,3.428961,1.896487,0.689097,1.793593,4.043627,1.71453,3.074085,1.654074,0
4.34313,4.389198,3.018542,1.281605,1.73997,0.649618,0.547663,0.158703,-0.608318,-0.398464,0.976328,0.619117,1.341735,-0.555462,0.429571,0.681992,0.634906,2.982627,0.578591,4.344966,2.175751,0
4.777644,3.839283,2.336793,1.376788,4.975812,0.249109,-0.981295,0.215032,-0.072606,-0.145441,1.126442,1.528396,-1.741788,0.639872,-0.503774,2.771606,1.137294,2.626607,1.398997,2.084598,4.535998,2
2.177023,2.144975,2.861078,1.658754,3.96448,0.368289,-0.337259,-1.296249,-0.320613,2.179377,0.736956,1.978256,2.685452,2.248215,3.784289,2.249244,3.045647,0.893406,2.297955,1.91318,2.994668,0
0.815219,0.46102,-0.233329,-0.961248,4.057951,0.528475,-2.154837,-0.100942,-1.05958,-1.777483,0.523572,1.122679,3.467643,3.617137,3.438133,3.527904,4.356718,3.676918,2.10562,3.840564,3.78867,1
5.164919,5.081682,4.216316,4.308198,3.920727,1.033588,-0.122071,0.058423,1.463133,-0.438677,0.719202,-2.215558,-0.746477,-1.330754,-0.401476,-0.77803,-0.221382,-0.042994,1.286966,5.51183,5.298897,2
5.804173,4.453911,3.792174,2.238163,3.901114,1.493695,1.404232,-0.242558,0.636967,-0.503707,-0.568658,-0.269476,-0.71124,-1.223662,1.816219,0.503711,1.037982,3.192855,1.420728,4.021746,5.394419,2
0.425618,-1.175544,0.927617,-1.73461,0.546904,0.065781,1.822116,0.646147,1.636523,1.261621,3.339145,3.428013,4.343456,5.557991,4.985128,3.482611,4.52222,2.063932,1.060164,0.605723,-1.121136,1
0.116447,0.767948,1.973554,0.308836,3.354625,-0.399078,0.098046,-0.131854,-0.195547,0.55546,0.66719,1.285012,0.719057,2.715055,3.607747,2.615649,4.857635,4.640963,-0.679928,2.677603,3.547058,1
4.625789,3.372649,3.8225,2.606844,2.451028,1.395997,-0.148977,-0.136766,0.721512,1.080275,2.428928,1.298063,1.148165,2.592791,3.413433,1.270425,1.125804,1.326869,1.371662,2.716373,2.572717,0
4.760832,4.773781,2.820099,-0.213504,1.673136,0.86139,-0.786159,-1.565398,0.986822,2.819545,1.180212,1.319006,3.942511,3.963924,1.862989,1.918698,0.409997,2.005086,2.720194,2.838458,1.787984,0
2.175841,2.201686,0.518194,4.413664,1.924943,0.190361,1.677644,-1.157072,1.550428,0.996214,2.500358,1.293843,1.698034,2.973151,3.058654,1.86415,3.06002,1.817491,0.557369,3.148865,3.653374,0
3.293426,2.123254,3.038764,0.281586,2.09859,0.868797,0.379093,1.263515,0.156366,1.936465,1.834005,1.529683,2.263015,4.534202,3.946132,3.023289,2.408939,2.192904,0.519665,0.361653,0.390604,0
2.84272,1.168718,-1.990449,0.544592,6.831666,0.813345,-1.135047,0.205939,-0.3526,1.233874,1.516006,0.170525,2.754118,1.671098,2.413094,4.245191,6.150213,5.431477,-0.2943,4.887374,2.814551,2
2.057908,3.74618,3.132438,0.652756,4.605253,2.838026,-0.904964,-0.697337,0.3003,-0.566952,-0.142222,1.382829,0.473073,1.226799,1.537378,1.276174,2.169118,2.852049,-0.142442,2.57377,3.886772,2
1.645133,2.488324,0.947846,0.997442,3.767478,-0.922344,-0.739075,-0.26486,-0.810835,0.256038,1.967324,1.048565,0.237601,1.908951,1.580388,4.197716,4.907149,4.29797,0.25153,3.83107,2.720542,2
5.639427,4.526304,2.845443,2.102892,4.451717,0.378598,1.129536,-1.183538,0.11214,0.57509,1.428455,-1.744431,0.017658,0.865144,0.710998,0.542583,-1.994067,3.855411,0.290252,6.128093,3.663438,2
-0.493622,0.414795,-0.066671,-0.242558,4.000557,-0.845699,0.997196,-0.852707,-0.692152,-0.264231,0.531273,1.299374,1.556876,2.618374,3.837191,4.60684,3.928251,4.072433,0.111921,2.476778,1.582738,1
-1.076324,0.523123,2.240919,1.422607,2.783205,-2.362263,-0.299467,-1.602131,3.906666,2.365419,1.843294,1.641281,3.452693,2.521562,4.21739,4.080356,3.2543,3.752713,-0.302685,1.463751,2.222512,1
0.977614,2.803359,0.210787,2.042796,4.127411,0.178764,1.398049,0.731593,0.381709,-1.12529,0.199841,0.204524,0.198405,1.847601,3.284401,4.540955,4.091452,6.264492,0.725834,3.773594,3.533431,1
5.450185,2.729814,4.567336,2.193054,2.779604,0.64198,0.190051,0.034323,0.835091,0.88695,-0.671969,-0.282376,0.06384,0.744171,0.672249,0.729575,0.715909,2.562986,1.964794,2.210374,3.931255,2
0.706704,0.248769,0.827153,0.28531,3.707311,-0.692718,-0.546955,0.536109,0.172785,0.545833,0.259749,1.277879,2.047969,3.157476,3.322324,2.670757,4.757306,5.732618,-0.372251,2.80452,2.542175,1
6.841171,6.510345,4.577346,2.370851,2.925722,0.728811,1.018389,-0.4616,-0.212614,-0.150667,0.296708,0.352278,1.006945,0.007503,1.670807,-0.925355,0.920047,2.651556,1.580456,4.597079,4.1003,0
4.051186,0.559543,1.158793,0.616572,1.653942,1.185871,1.629084,0.850218,0.716384,-0.184908,2.933143,3.981038,2.556542,2.904277,1.730883,2.497649,1.799632,1.210848,-1.713473,2.52048,1.63884,0
3.988172,5.112527,4.652634,4.293554,2.586305,1.441497,1.593924,0.63289,-0.661693,1.64377,-0.241401,-1.275146,2.13268,1.391315,-0.019904,-0.003894,0.81977,2.481611,4.103402,3.322152,5.197121,0
4.764052,3.030631,3.345545,1.145568,3.959423,0.620495,0.281438,-1.735227,0.819687,0.780874,0.418949,0.421383,0.903554,2.189209,1.656966,1.498563,1.86853,3.663642,0.192623,4.657015,4.565659,2
1.451512,0.632775,0.851879,1.314874,1.360361,0.281139,0.606859,1.174619,2.619888,0.771632,3.325672,1.726075,3.134306,4.389205,4.60316,6.455296,4.188954,2.374094,0.071604,2.036974,1.190315,1
2.013672,3.16075,3.334973,1.296635,0.631218,0.161891,1.439229,-1.86388,-0.029589,0.911598,-0.482861,1.05419,0.612893,2.822581,2.575242,1.562885,2.645273,2.726302,0.09295,3.861462,3.803804,0
4.348623,3.718781,3.490779,1.877512,1.981191,0.492496,-0.928702,0.203334,-0.753349,0.000322,1.754526,1.682328,1.622809,0.83216,1.795122,0.898804,2.254694,2.421246,2.809119,2.52538,4.067409,0
0.845979,1.536246,0.427591,-0.430062,2.777318,0.273822,-0.171158,-0.079047,1.47841,0.697713,1.874686,2.618213,3.007437,1.812517,4.664271,4.886388,3.532632,2.779356,-1.358658,2.97037,2.24729,1
6.40605,6.142642,3.638308,0.647805,3.305868,-0.06607,0.796586,-1.095492,0.002684,-2.816369,0.306824,1.153722,0.253817,0.40814,1.053322,0.313827,1.763765,3.015341,2.219294,4.880816,4.42225,2
3.767093,3.514756,3.834974,1.181932,2.155566,-0.33036,-0.475804,-1.059693,0.133392,-1.914308,1.251233,1.320118,1.768642,1.402156,-0.641513,0.885943,0.635797,1.556236,2.356702,3.909013,3.236764,0
0.59768,-0.459349,1.426232,-1.25391,5.757977,-0.625624,-0.75006,-0.246881,0.749851,-1.020716,-0.726719,0.623666,-0.635542,2.541974,3.177597,4.040903,5.845276,7.668315,0.553866,4.285992,2.335489,1
2.182931,0.951053,-1.364323,0.849876,4.187903,-0.621633,-0.181999,-0.41085,0.833416,-0.190487,-0.473832,0.52549,1.981221,2.89069,1.64373,3.928124,5.590278,6.170223,-0.914036,6.474983,2.421271,1
2.215807,-0.834917,0.473507,0.013251,2.138552,-1.587636,-1.328293,0.741703,0.854389,0.81566,2.786889,2.15709,2.924796,4.132121,5.752922,4.276503,4.273587,2.369963,1.196412,3.261204,1.276667,1
3.282421,4.01709,3.020897,2.876984,2.412248,0.400128,0.194972,0.324848,0.60806,1.481113,1.422692,-0.212354,0.460095,1.201706,1.643496,0.082083,3.544739,4.489994,1.465887,2.364439,3.557994,0
0.884435,-0.240937,0.655836,-0.419733,1.768851,0.586878,0.277354,-0.768889,2.084695,2.646842,0.162099,1.174514,4.538285,3.54935,4.162255,4.3379,4.397864,5.947661,-1.539843,1.948095,0.98006,1
-0.396476,1.566949,-0.284859,1.829976,3.637651,1.406856,0.320079,0.132164,0.762846,0.512123,0.893317,1.599892,3.727092,3.149668,3.235652,2.943363,3.70455,4.472656,-0.182955,4.798118,1.027553,1
2.571056,0.594368,0.993501,1.860897,2.458581,-0.809425,-1.460044,-0.312346,1.122553,1.446131,4.832821,1.040397,3.971393,5.156441,4.958211,5.187532,3.292682,2.605116,0.33011,3.860022,1.321876,1
1.567337,0.804501,-1.619965,0.803158,2.690866,0.604011,-0.910985,-0.499753,0.090537,0.392841,1.318146,2.046773,1.778239,4.180173,4.823398,5.330806,3.864925,3.856249,-0.157047,1.89069,1.532617,1
4.38004,4.999318,3.513273,2.609197,1.171888,-0.330898,-0.328761,0.935018,-0.63272,0.51731,1.255445,1.74578,2.530591,0.978835,1.59172,2.518668,0.218684,3.363832,2.048727,3.07867,5.012686,0
3.093453,3.703788,2.949041,2.831864,2.433607,0.088048,0.754731,-2.593564,-0.109603,0.448309,1.253023,2.281563,-0.214843,2.252373,-0.652459,1.083597,3.160087,1.594243,0.936335,1.863738,2.578875,0
2.598385,1.665192,3.002222,0.786569,3.772718,1.312589,-1.324613,2.383523,1.504922,1.002275,1.995166,1.979937,1.169355,2.936515,1.128851,0.778059,-0.136246,1.544378,1.080256,1.517984,3.78006,0
6.522807,4.7488,2.490444,1.592407,3.725021,0.530015,0.583686,-1.581138,-0.290002,-0.62046,0.407918,0.94432,0.806342,0.809566,1.781104,3.039891,1.231903,4.760361,1.485949,4.94776,3.800111,2
3.319855,3.91896,1.336329,2.784408,1.092357,1.485813,-0.092761,-0.825014,1.546418,1.695875,1.330606,0.597196,2.96377,2.805991,4.84223,2.09031,1.944789,3.424076,1.564555,1.786313,1.574457,0
5.43056,3.762055,2.550491,2.296664,2.320103,2.047016,-2.362356,0.533243,0.328336,2.259612,0.085234,1.536911,0.608969,1.310703,1.291311,-0.144249,1.779441,2.42514,2.363561,1.541966,5.205335,0
2.401001,1.645401,-0.787294,0.638417,5.270407,-1.138652,-1.212373,1.655041,-0.142304,0.00282,1.010096,0.188352,1.316535,1.879779,2.287932,3.238793,4.384452,3.833335,2.187166,3.788403,4.898028,2
2.473636,0.743684,0.71595,-0.138006,2.79289,0.443756,0.035177,0.083002,0.604187,0.169192,0.670301,-1.511244,0.511001,1.539787,1.968621,3.76516,4.397189,4.313314,2.160582,3.684506,2.951312,2
3.183889,2.996192,2.792517,0.1,2.223887,0.776714,-2.046687,0.779864,1.565587,1.920278,2.762096,3.181684,2.481705,3.058741,3.001981,2.548777,2.18297,-0.731779,-0.440412,2.247896,3.108812,0
2.779637,2.351156,0.789875,1.734072,7.182298,0.689531,0.421969,-0.375393,-2.017571,0.636977,0.342851,0.419268,0.43012,1.110401,3.698559,2.006244,4.008481,5.01364,-0.330528,5.795545,1.253966,2
4.475439,2.951417,0.745484,1.319468,2.567479,1.533278,0.151751,-0.768122,-0.045413,-1.530155,0.051948,-0.255676,0.094727,2.617332,-0.089852,1.082055,1.625524,4.087852,1.842391,4.5583,4.700561,2
0.801271,-0.503651,-0.023441,1.449287,0.047067,0.69111,-1.021635,1.570133,0.180413,1.121207,2.839282,4.084553,3.330516,5.020829,4.023202,3.843306,4.195512,2.207406,-0.365922,2.077141,-0.40113,0
-0.296283,1.364122,-2.055938,0.582502,2.445238,-2.237256,-2.54161,-2.348691,0.943903,0.628002,1.430693,4.540635,2.858492,4.046741,4.498883,3.716673,1.538228,4.895994,-0.216069,1.950245,0.561972,1
5.791518,3.760757,3.475194,0.148221,4.677294,1.275938,0.874231,0.395184,2.344656,0.24445,0.340817,1.629028,1.519124,2.395975,2.648644,0.71337,1.484994,1.314241,0.717838,2.28067,5.274919,0
3.799132,3.444195,-0.721679,0.126093,5.023913,0.325176,0.088533,-0.909949,0.452975,0.684676,0.350055,0.408978,0.38388,2.525417,3.871104,4.353614,4.162476,4.837227,0.676605,3.248165,2.130941,2
5.014564,4.749069,4.081696,3.590615,1.711459,1.332938,1.448943,-0.02496,0.238901,0.238762,1.907674,0.847419,1.462128,0.905058,-0.99791,1.158092,0.589402,3.18029,1.651,4.196829,5.471637,0
1.31475,1.958378,-0.849059,-0.192055,3.389988,1.515425,-0.145325,-0.175438,-1.143585,0.039128,0.994391,-0.314517,1.022596,2.917086,4.384226,2.098997,5.168769,4.021581,-0.69848,5.246793,0.820193,1
-1.505657,-0.341969,-2.194055,-0.326323,1.493249,-0.817679,0.506199,1.673693,-0.561107,2.725433,0.999381,2.495923,5.260265,5.286435,3.144632,3.388643,3.368544,0.368988,1.685413,0.919627,-0.411049,1
3.924279,2.298448,1.35465,1.925207,4.50245,-0.105043,-0.659963,-1.269016,0.275164,-0.834631,0.089202,0.323646,1.33152,-0.118038,1.935987,3.749652,3.894023,4.32787,1.966381,3.562701,3.131039,2
-0.40409,-1.989543,-0.572399,-0.473508,1.190485,1.389645,0.965239,1.017854,1.922321,1.996883,4.068794,4.15577,4.337156,4.160091,5.693308,2.438371,4.487187,2.367471,0.595225,1.213501,-1.148334,1
1.070174,1.154334,2.104717,0.950094,2.711589,-0.332727,-0.25182,-0.382798,2.015734,1.594517,4.948075,2.217034,3.644798,2.995794,6.763889,4.276892,3.79294,2.294201,-0.696502,0.724655,1.122487,0
3.98748,2.618016,0.224381,0.99221,4.75445,0.833974,-0.441888,0.941165,-0.70302,0.989568,0.917297,-1.125719,0.155369,2.172706,2.17326,2.346414,4.400307,4.853156,-0.869993,3.863395,3.504166,2
1.47724,3.65861,2.247454,0.491887,0.601451,0.588062,-0.641537,0.269739,1.649636,0.985247,0.525255,3.086396,4.451075,3.135279,3.148209,3.59229,2.471011,1.548254,-0.627509,2.160488,1.643496,0
4.170187,2.824432,3.395706,3.02656,2.337406,0.691251,-0.055869,-1.307376,-0.836467,-0.633251,1.20758,2.332048,-0.3197,1.535387,1.467556,0.171982,0.180743,0.706152,0.964825,3.438728,5.511343,0
4.325783,2.224302,1.633233,0.394508,2.469047,0.523368,1.718087,0.404613,-1.029109,0.485897,1.058086,2.737748,1.68994,5.517994,4.526088,2.729227,2.223156,1.77769,2.170661,0.560726,3.0696,0
6.424265,5.957584,1.687545,2.814019,3.081358,0.721642,0.566483,-2.073754,-0.069391,1.164617,-0.221867,0.362238,-0.313414,1.223766,-0.135961,-0.634446,1.887173,2.29435,1.235357,3.949414,6.131738,0
0.587534,0.24723,1.643975,-2.659479,4.728995,-0.965208,0.645605,2.294686,-0.386285,0.474294,0.443299,-0.906677,0.124615,2.22719,3.735002,1.95125,4.828441,6.346234,-0.492834,2.226087,3.627543,1
0.940453,-0.258349,-0.542447,0.134096,1.960155,-0.386408,-0.453954,-0.093525,1.307006,2.604354,2.700425,2.118877,2.137512,5.872504,3.394211,2.392398,-0.214097,2.593162,-0.025648,1.110322,-0.535423,1
1.771455,0.293969,-0.917661,-2.364026,4.937017,-1.247802,-0.987994,0.684173,0.973937,1.712466,1.01493,1.988213,1.189203,2.487685,2.175787,5.386252,5.561318,5.94913,-3.056298,2.153719,2.81957,1
4.757459,3.660227,1.784176,2.741469,0.645308,1.007693,-0.364686,-1.597599,1.106113,0.402909,0.92255,1.974988,1.965112,4.03874,1.162232,2.574001,1.844766,1.373125,1.946219,3.163809,2.824898,0
0.907368,-0.717238,-0.15994,-1.062938,3.564629,1.383546,0.065752,-1.11509,0.133187,-0.186099,1.359259,1.531239,3.475634,3.656824,4.307894,4.708918,4.783727,3.519338,-0.735425,3.307685,1.274842,1
3.563293,3.016575,3.088702,1.051596,4.218649,0.644154,1.25365,0.241775,-0.88479,-0.018947,1.68421,1.034342,1.488404,0.806626,1.721487,1.696834,2.157695,2.825512,1.342941,5.271385,4.828119,2
3.473852,1.594869,1.791727,2.853458,3.813917,0.172281,0.608824,0.21331,0.493098,-0.338511,0.375491,-0.362104,1.667014,-0.044319,0.987607,-0.08352,2.972088,3.592758,2.485707,3.531829,4.315804,2
2.191399,1.017092,0.02251,0.831838,5.103703,0.742488,0.985672,-0.451386,-0.444587,-0.998433,-0.774842,-0.306203,0.109689,1.376995,2.241647,2.530741,3.074968,3.557192,-0.066546,4.869963,5.415141,2
0.520453,-1.660876,0.680961,0.453805,-1.004844,0.309342,-0.592806,-0.798331,1.239802,2.89665,2.484641,3.437825,3.788912,5.425131,5.006916,2.868697,4.132365,2.160861,-0.403506,0.121562,-1.026347,1
1.986093,-0.632749,0.442674,-0.331621,2.465241,1.924384,-1.036136,1.185658,2.162128,1.332231,1.266477,3.247526,5.344191,4.356176,6.690979,2.699966,2.29501,0.985815,-0.635758,0.595675,0.457679,0
0.82036,0.109186,-0.394848,0.353025,1.288695,-0.059454,-0.324497,1.949752,-0.0473,2.21513,1.551002,3.240098,3.301881,4.754291,4.286008,4.403828,2.8993,2.622585,1.478063,2.985409,0.643644,1
3.699017,6.146124,1.806187,1.49517,2.904172,-0.534982,-0.482804,1.0239,-0.390461,2.591578,0.603391,1.872537,0.284416,1.874607,1.904072,-1.360902,0.554005,1.201997,2.782929,5.039475,2.751181,0
2.511876,1.504388,0.872725,0.860793,0.591066,0.752114,-0.278255,-1.798571,1.027314,1.669097,0.946074,4.188799,2.610636,4.9701,4.140034,3.461596,1.763255,0.575082,0.090599,1.148889,0.241931,0
3.430902,2.693281,3.359636,2.107346,2.775074,-0.269905,0.498318,-0.031592,0.786452,1.216931,1.897155,3.092547,2.766444,4.067973,2.76816,2.331415,2.080888,0.854326,-0.648578,2.505733,1.151845,0
2.719976,2.020462,3.114871,0.594864,4.319029,0.76344,0.29766,0.671798,-0.435332,-0.526943,2.465041,0.470303,0.991942,3.638267,1.591408,1.522687,4.780681,4.941684,1.570221,3.265739,5.734241,2
-0.440562,-1.2775,-0.435296,-0.069928,2.498227,-0.987882,0.064576,1.515358,0.461842,2.034215,2.355297,2.760393,2.851636,4.728834,5.576274,4.794312,2.645649,2.480607,1.007421,0.407697,0.603558,1
1.083504,0.506919,-1.479168,0.47479,2.967937,-0.628619,-0.541922,0.684507,1.489589,1.086745,-0.019724,2.887831,2.905335,3.665484,4.501214,3.645248,3.544549,5.122032,0.240712,1.861484,2.936894,1
